pre_root_id,post_root_id,syn_count
75856,10009,1
76397,10009,1
74330,10009,1
73979,10009,1
73899,10009,1
74057,10009,1
75187,10009,1
74615,10009,1
74782,10009,1
48580,10009,1
48133,10009,1
48087,10009,1
49111,10009,1
47216,10009,1
46978,10009,1
46922,10009,1
48010,10009,1
50684,10009,1
50957,10009,1
51419,10009,1
51117,10009,1
51232,10009,1
49332,10009,1
49271,10009,1
49313,10009,1
49500,10009,1
49462,10009,1
49428,10009,1
49442,10009,1
50276,10009,1
50137,10009,1
50034,10009,1
46227,10009,1
46637,10009,1
46387,10009,1
46498,10009,1
44900,10009,1
45545,10009,1
45437,10009,1
57819,10009,1
57812,10009,1
57685,10009,1
57678,10009,1
57642,10009,1
58153,10009,1
58114,10009,1
58064,10009,1
58324,10009,1
58297,10009,1
58313,10009,1
58220,10009,1
58200,10009,1
56687,10009,1
56821,10009,1
56345,10009,1
57290,10009,1
57285,10009,1
57424,10009,1
57380,10009,1
57362,10009,1
57111,10009,1
57135,10009,1
60311,10009,1
60427,10009,1
60444,10009,1
60357,10009,1
60060,10009,1
60905,10009,1
60943,10009,1
60978,10009,1
60628,10009,1
58994,10009,1
59004,10009,1
59243,10009,1
59221,10009,1
59172,10009,1
58666,10009,1
58956,10009,1
58852,10009,1
58866,10009,1
59621,10009,1
59795,10009,1
59830,10009,1
59385,10009,1
59271,10009,1
59545,10009,1
59424,10009,1
59454,10009,1
53073,10009,1
53092,10009,1
53081,10009,1
53332,10009,1
53239,10009,1
52777,10009,1
52842,10009,1
52851,10009,1
52937,10009,1
53811,10009,1
53888,10009,1
53480,10009,1
53518,10009,1
53491,10009,1
53436,10009,1
53539,10009,1
52043,10009,1
52213,10009,1
52109,10009,1
52134,10009,1
52145,10009,1
51696,10009,1
51664,10009,1
52563,10009,1
52598,10009,1
52506,10009,1
52523,10009,1
55503,10009,1
55417,10009,1
55607,10009,1
55580,10009,1
55645,10009,1
55623,10009,1
55148,10009,1
56060,10009,1
56239,10009,1
55777,10009,1
55973,10009,1
55960,10009,1
55892,10009,1
54340,10009,1
54271,10009,1
54437,10009,1
54083,10009,1
54194,10009,1
54131,10009,1
54832,10009,1
54838,10009,1
54840,10009,1
55028,10009,1
55046,10009,1
54583,10009,1
54643,10009,1
54790,10009,1
54660,10009,1
54675,10009,1
130242,10009,1
129967,10009,1
129992,10009,1
129260,10009,1
129283,10009,1
129720,10009,1
131649,10009,1
131594,10009,1
131482,10009,1
131972,10009,1
131843,10009,1
131261,10009,1
131146,10009,1
126990,10009,1
126384,10009,1
128699,10009,1
128756,10009,1
128412,10009,1
136532,10009,1
136717,10009,1
136356,10009,1
136967,10009,1
135746,10009,1
135813,10009,1
136271,10009,1
135926,10009,1
136047,10009,1
138448,10009,1
138113,10009,1
138266,10009,1
138189,10009,1
138218,10009,1
138753,10009,1
137247,10009,1
137230,10009,1
137889,10009,1
137819,10009,1
137764,10009,1
133206,10009,1
133262,10009,1
133278,10009,1
132976,10009,1
133639,10009,1
133580,10009,1
132363,10009,1
132920,10009,1
132619,10009,1
132588,10009,1
132647,10009,1
132672,10009,1
134661,10009,1
134780,10009,1
134680,10009,1
135280,10009,1
134044,10009,1
134350,10009,1
118824,10009,1
118647,10009,1
119095,10009,1
118238,10009,1
120354,10009,1
120108,10009,1
119373,10009,1
119876,10009,1
119959,10009,1
116187,10009,1
115893,10009,1
117418,10009,1
117876,10009,1
117929,10009,1
117695,10009,1
117654,10009,1
117779,10009,1
117769,10009,1
117788,10009,1
116722,10009,1
117242,10009,1
124397,10009,1
124181,10009,1
124518,10009,1
123597,10009,1
123626,10009,1
124004,10009,1
125606,10009,1
125922,10009,1
125985,10009,1
126021,10009,1
124819,10009,1
120784,10009,1
120806,10009,1
121252,10009,1
121301,10009,1
122928,10009,1
122827,10009,1
123317,10009,1
123142,10009,1
123150,10009,1
122688,10009,1
165840,10009,1
166060,10009,1
165303,10009,1
165645,10009,1
167291,10009,1
172475,10009,1
160115,10009,1
160339,10009,1
161199,10009,1
160624,10009,1
160570,10009,1
160937,10009,1
160725,10009,1
160790,10009,1
157954,10009,1
158060,10009,1
159359,10009,1
159158,10009,1
164049,10009,1
163548,10009,1
164781,10009,1
165071,10009,1
164623,10009,1
188965,10009,1
194437,10009,1
179392,10009,1
143874,10009,1
144084,10009,1
144066,10009,1
144834,10009,1
143175,10009,1
143157,10009,1
143042,10009,1
146486,10009,1
145750,10009,1
145420,10009,1
145639,10009,1
145573,10009,1
140211,10009,1
139968,10009,1
140109,10009,1
140699,10009,1
139208,10009,1
139222,10009,1
141981,10009,1
142112,10009,1
141424,10009,1
141134,10009,1
141890,10009,1
141452,10009,1
153810,10009,1
154377,10009,1
152605,10009,1
17944,10009,1
156521,10009,1
156660,10009,1
156597,10009,1
155404,10009,1
154888,10009,1
148285,10009,1
149204,10009,1
147400,10009,1
150907,10009,1
151007,10009,1
151809,10009,1
151914,10009,1
151719,10009,1
149692,10009,1
150446,10009,1
150192,10009,1
92723,10009,1
92843,10009,1
92906,10009,1
92878,10009,1
89899,10009,1
89825,10009,1
89531,10009,1
90802,10009,1
90664,10009,1
95899,10009,1
95362,10009,1
96944,10009,1
96177,10009,1
93679,10009,1
93461,10009,1
94745,10009,1
84771,10009,1
84361,10009,1
83080,10009,1
83049,10009,1
83189,10009,1
82601,10009,1
82660,10009,1
84043,10009,1
89125,10009,1
88777,10009,1
86488,10009,1
86120,10009,1
97080,10009,1
108913,10009,1
109998,10009,1
109894,10009,1
110209,10009,1
109440,10009,1
109234,10009,1
109227,10009,1
109721,10009,1
106550,10009,1
106884,10009,1
106182,10009,1
106287,10009,1
106111,10009,1
113537,10009,1
113990,10009,1
113212,10009,1
112906,10009,1
113002,10009,1
113414,10009,1
114844,10009,1
114782,10009,1
115249,10009,1
114430,10009,1
22038,10009,1
114174,10009,1
111275,10009,1
22468,10009,1
110942,10009,1
112809,10009,1
112818,10009,1
112619,10009,1
112220,10009,1
99359,10009,1
99269,10009,1
99557,10009,1
99533,10009,1
101095,10009,1
97275,10009,1
24920,10009,1
98805,10009,1
98925,10009,1
98398,10009,1
98505,10009,1
104160,10009,1
103610,10009,1
103615,10009,1
105237,10009,1
105608,10009,1
104744,10009,1
105148,10009,1
23501,10009,1
102001,10009,1
101379,10009,1
103139,10009,1
102649,10009,1
102886,10009,1
102769,10009,1
58926,143560,4
55716,143560,2
76264,143560,2
66665,143560,4
84149,143560,2
81548,143560,3
124474,143560,3
105416,143560,3
101564,143560,3
113139,143560,3
95243,143560,3
92172,143560,3
96285,143560,2
103834,143560,2
100652,143560,2
44958,143560,2
147614,143560,2
78854,143560,2
63829,143560,2
90680,143560,2
93250,143560,2
91258,143560,2
59349,143560,2
68164,143560,1
69970,143560,1
68682,143560,1
69326,143560,1
61239,143560,1
63887,143560,1
64319,143560,1
81089,143560,1
80898,143560,1
71851,143560,1
75394,143560,1
74511,143560,1
74005,143560,1
47418,143560,1
49248,143560,1
46156,143560,1
58055,143560,1
51775,143560,1
55102,143560,1
55213,143560,1
131209,143560,1
134572,143560,1
91712,143560,1
91188,143560,1
90361,143560,1
96875,143560,1
85026,143560,1
82803,143560,1
88713,143560,1
86348,143560,1
113243,143560,1
98965,143560,1
105107,143560,1
12650,521113,5
16558,521113,26
12926,521113,20
10965,521113,4
532794,521113,3
29083,521113,1
23259,521113,9
24702,521113,8
104164,521113,5
36499,521113,4
24656,521113,4
12067,521113,4
11220,521113,3
14294,521113,2
14954,521113,1
25767,521113,2
15586,521113,1
13675,521113,1
523533,521113,1
14514,521113,1
555829,521113,1
13326,521113,1
33453,521113,1
32297,521113,1
28482,521113,1
38954,521113,1
19930,521113,1
19486,521113,1
165907,521113,1
94846,521113,1
28186,511955,67
18956,511955,15
26353,511955,43
521660,511955,7
60092,511955,1
532909,511955,11
10511,511955,11
533045,511955,1
558926,511955,1
11772,511955,4
14637,511955,5
11302,511955,3
13007,511955,3
10369,511955,4
87855,511955,4
556717,511955,4
15612,511955,2
18148,511955,4
511797,511955,3
11423,511955,2
17912,511955,1
17282,511955,3
522428,511955,1
24795,511955,3
10830,511955,3
523648,511955,2
14086,511955,2
531557,511955,1
13637,511955,2
526506,511955,2
24708,511955,2
15394,511955,2
17033,511955,2
17304,511955,2
14715,511955,2
516946,511955,1
19562,511955,2
32824,511955,2
26720,511955,2
514569,511955,1
514591,511955,1
10831,511955,1
513649,511955,1
11457,511955,1
15310,511955,1
512886,511955,1
15505,511955,1
102317324,511955,1
533760,511955,1
11186,511955,1
11195,511955,1
268258,511955,1
13943,511955,1
14249,511955,1
519461,511955,1
520337,511955,1
11935,511955,1
12107,511955,1
10135,511955,1
12506,511955,1
15083,511955,1
10331,511955,1
10702,511955,1
10212,511955,1
67168,511955,1
67373,511955,1
68424,511955,1
28897,511955,1
73015,511955,1
47969,511955,1
39290,511955,1
43942,511955,1
53066,511955,1
17220,511955,1
17853,511955,1
94688,511955,1
26665,511955,1
17505,165129,4
79016,165129,3
11591,165129,3
76026,165129,3
90282,165129,3
33902,165129,3
118613,165129,2
24371,165129,2
24346,165129,2
44808,165129,2
135385,165129,2
140855,165129,2
515601,165129,2
535220,165129,1
514032,165129,1
16443,165129,1
11639,165129,1
519095,165129,1
527000,165129,1
77478,165129,1
75998,165129,1
60824,165129,1
120682,165129,1
21686,165129,1
25218,165129,1
108445,165129,1
66441,591463,2
48776,591463,10
50631,591463,5
27089,591463,8
36637,591463,6
43495,591463,5
512198,591463,5
94465,591463,4
22913,591463,3
18131,591463,2
169820,591463,2
119173,591463,2
75241,591463,2
535320,591463,1
534443,591463,1
11857,591463,1
70057,591463,1
40751,591463,1
19853,591463,1
16745,591463,1
177082,591463,1
17993,591463,1
92897,591463,1
73905,121610,2
48193,121610,6
52239,121610,6
45456,121610,5
546597,121610,3
51092,121610,1
113485,121610,3
84918,121610,3
49555,121610,3
104184,121610,2
41341,121610,2
74509,121610,2
89167,121610,2
399617,121610,1
541462,121610,1
549414,121610,1
66333,121610,1
62506,121610,1
65042,121610,1
64870,121610,1
65736,121610,1
76987,121610,1
80470,121610,1
74088,121610,1
47316,121610,1
47138,121610,1
43227,121610,1
43071,121610,1
56354,121610,1
60584,121610,1
59686,121610,1
54320,121610,1
135179,121610,1
133832,121610,1
119340,121610,1
124012,121610,1
139532,121610,1
152508,121610,1
89646,121610,1
85195,121610,1
114083,121610,1
48843,206375,11
56589,206375,5
54599,206375,6
68723,206375,4
81572,206375,3
44230,206375,2
169324,206375,3
97489,206375,3
45505,206375,3
61893,206375,1
38659,206375,3
12847,206375,2
180179,206375,2
121764,206375,2
516533,206375,2
133182,206375,2
70887,206375,2
63565,206375,2
530428,206375,1
512988,206375,1
535664,206375,1
533448,206375,1
533860,206375,1
531794,206375,1
540455,206375,1
526542,206375,1
543594,206375,1
543501,206375,1
544316,206375,1
67158,206375,1
74792,206375,1
57697,206375,1
56890,206375,1
173379,206375,1
174468,206375,1
176565,206375,1
179550,206375,1
140823,206375,1
141332,206375,1
91518,206375,1
84968,206375,1
88873,206375,1
105877,206375,1
110567,206375,1
112736,206375,1
102628,206375,1
28360,73126,3
24124,73126,6
50944,73126,3
30359,73126,1
68418,73126,1
135672,73126,2
26496,73126,2
62500,73126,1
64261,73126,1
78266,73126,1
97794,73126,1
85763,76827,2
90916,76827,1
32175,76827,8
145784,76827,2
159595,76827,1
19526,76827,6
151660,76827,4
16367,76827,6
82377,76827,5
98307,76827,5
58216,76827,5
69245,76827,1
28422,76827,5
533516,76827,1
94918,76827,1
96105,76827,3
51840,76827,4
102784,76827,3
63956,76827,4
82204,76827,1
44638,76827,3
129880,76827,4
41726,76827,4
46288,76827,4
136295,76827,4
39483,76827,4
147469,76827,1
126539,76827,3
18630,76827,3
12639,76827,3
36387,76827,3
45228,76827,3
115455,76827,1
114614,76827,1
52891,76827,2
53339,76827,2
153913,76827,2
46107,76827,2
136344,76827,2
28420,76827,2
66086,76827,1
59267,76827,2
13547,76827,1
66465,76827,1
63087,76827,1
61468,76827,1
61664,76827,1
33666,76827,1
33756,76827,1
78042,76827,1
28586,76827,1
79665,76827,1
75402,76827,1
76247,76827,1
47347,76827,1
49697,76827,1
45261,76827,1
38527,76827,1
55263,76827,1
120239,76827,1
157482,76827,1
91328,76827,1
25008,76827,1
98429,76827,1
104290,76827,1
101879,76827,1
102321,76827,1
530623,52557,16
57926,52557,9
76680,52557,1
130574,52557,3
76405,52557,2
81252,52557,1
527039,52557,5
530215,52557,4
525771,52557,3
62612,52557,4
539687,52557,3
170210,52557,3
75323,52557,3
52981,52557,1
525257,52557,2
106953,52557,2
156526,52557,1
199335,52557,2
126581,52557,2
50159,52557,2
514800,52557,1
515426,52557,2
556880,52557,2
27710,52557,2
547113,52557,2
32316,52557,2
541614,52557,2
539060,52557,2
535529,52557,1
530987,52557,1
312263,52557,1
11144,52557,1
532587,52557,1
545449,52557,1
545593,52557,1
519658,52557,1
13406,52557,1
519323,52557,1
61584,52557,1
34444,52557,1
30093,52557,1
41987,52557,1
58455,52557,1
52753,52557,1
128513,52557,1
120711,52557,1
116176,52557,1
84071,52557,1
106983,52557,1
24330,52557,1
64344,48859,13
58991,48859,7
83977,48859,7
75654,48859,8
69142,48859,8
54355,48859,3
86162,48859,6
63063,48859,6
61491,48859,5
17405,48859,6
67923,48859,6
68042,48859,2
77623,48859,5
78120,48859,4
86343,48859,5
102594,48859,5
71806,48859,5
72045,48859,5
57471,48859,3
98532,48859,4
128066,48859,4
146836,48859,3
74290,48859,3
46811,48859,3
52499,48859,2
57411,48859,3
54182,48859,2
52482,48859,1
62766,48859,2
30041,48859,2
83940,48859,2
83729,48859,2
59612,48859,2
82211,48859,2
15109,48859,1
11077,48859,1
67637,48859,1
64736,48859,1
78748,48859,1
79665,48859,1
72938,48859,1
73098,48859,1
72560,48859,1
71725,48859,1
75032,48859,1
41867,48859,1
44812,48859,1
57046,48859,1
60271,48859,1
51797,48859,1
91623,48859,1
91020,48859,1
96326,48859,1
93078,48859,1
94110,48859,1
43073,76596,12
43178,76596,9
39935,76596,9
43493,76596,7
139006,76596,2
119286,76596,6
45784,76596,5
40351,76596,4
68640,76596,2
126407,76596,2
83626,76596,3
127848,76596,3
105562,76596,2
45812,76596,2
138464,76596,2
129310,76596,2
79192,76596,2
63108,76596,2
91297,76596,1
554572,76596,1
34515,76596,1
63051,76596,1
33928,76596,1
33741,76596,1
78241,76596,1
77183,76596,1
77823,76596,1
43373,76596,1
45035,76596,1
116798,76596,1
164280,76596,1
140366,76596,1
149143,76596,1
89809,76596,1
73532,52059,9
22134,52059,9
95603,52059,1
58900,52059,6
48414,52059,6
70561,52059,5
62303,52059,4
77560,52059,3
62902,52059,4
68488,52059,4
58886,52059,3
17658,52059,4
18673,52059,4
50678,52059,4
21782,52059,3
52786,52059,2
63184,52059,3
39263,52059,3
42096,52059,3
43333,52059,3
39151,52059,2
54039,52059,2
22911,52059,2
23360,52059,2
45670,52059,2
42936,52059,2
10231,52059,2
20837,52059,2
70145,52059,2
75509,52059,2
73151,52059,2
58459,52059,2
16468,52059,1
11716,52059,1
33185,52059,1
33897,52059,1
29103,52059,1
42069,52059,1
36539,52059,1
36693,52059,1
56978,52059,1
38083,52059,1
54603,52059,1
20985,52059,1
17267,52059,1
17028,52059,1
94843,52059,1
27165,52059,1
112388,52059,1
60280,546790,3
70270,546790,3
134459,546790,3
63726,546790,3
55814,546790,1
115853,546790,2
74248,546790,2
534275,546790,2
89263,546790,2
57571,546790,2
59298,546790,2
545796,546790,1
523890,546790,1
572447,546790,1
537722,546790,1
515499,546790,1
550873,546790,1
68083,546790,1
61973,546790,1
73592,546790,1
185273,546790,1
174743,546790,1
149557,546790,1
91895,546790,1
96607,546790,1
87132,546790,1
22487,546790,1
104485,546790,1
102339,546790,1
21532,17609,1
522857,17609,9
13924,17609,8
16624,17609,7
524883,17609,6
38120,17609,5
17778,17609,4
49883,17609,4
13959,17609,2
23850,17609,3
22231,17609,3
27634,17609,2
39542,17609,3
22418,17609,2
23691,17609,2
13264,17609,2
37360,17609,2
10297,17609,2
15774,17609,2
44085,17609,2
16199,17609,2
514522,17609,2
30424,17609,2
28094,17609,2
28442,17609,2
11308,17609,2
15539,17609,1
16246,17609,1
15763,17609,1
532428,17609,1
14309,17609,1
521715,17609,1
14862,17609,1
12444,17609,1
13305,17609,1
32272,17609,1
34355,17609,1
34140,17609,1
29602,17609,1
81762,17609,1
30455,17609,1
39874,17609,1
46979,17609,1
47639,17609,1
39260,17609,1
43901,17609,1
42512,17609,1
38162,17609,1
19756,17609,1
21181,17609,1
20776,17609,1
25637,17609,1
28251,17609,1
22776,17609,1
24263,17609,1
143627,32808,1
135807,32808,5
144571,32808,10
131884,32808,4
143580,32808,9
84331,32808,6
52725,32808,6
69418,32808,6
86140,32808,2
55220,32808,4
88112,32808,1
86479,32808,1
77355,32808,2
48810,32808,1
102753,32808,5
65818,32808,1
105348,32808,2
38016,32808,5
57691,32808,4
534132,32808,4
96926,32808,4
23408,32808,2
77579,32808,4
62379,32808,2
75268,32808,4
75937,32808,4
81932,32808,4
67136,32808,3
69785,32808,1
22672,32808,3
60180,32808,3
56586,32808,1
51144,32808,2
50654,32808,2
101628,32808,2
23848,32808,1
109393,32808,1
98954,32808,1
98397,32808,2
107238,32808,2
148099,32808,2
124337,32808,2
48605,32808,2
84919,32808,2
81212,32808,2
28382,32808,2
33809,32808,2
68744,32808,2
30816,32808,2
75447,32808,2
25705,32808,2
12639,32808,2
58419,32808,2
10312,32808,1
13675,32808,1
11690,32808,1
68252,32808,1
68188,32808,1
66833,32808,1
70134,32808,1
61284,32808,1
62008,32808,1
30080,32808,1
75722,32808,1
74210,32808,1
74063,32808,1
74778,32808,1
47465,32808,1
50926,32808,1
42193,32808,1
43174,32808,1
36662,32808,1
59179,32808,1
54834,32808,1
120052,32808,1
160150,32808,1
154492,32808,1
85204,32808,1
84169,32808,1
88147,32808,1
85837,32808,1
108919,32808,1
99811,32808,1
816561,806055,3
814053,806055,1
913138,806055,3
902262,806055,3
1069108261,806055,4
1057035585,806055,2
819444,806055,2
818437,806055,1
812290,806055,2
910866,806055,1
808049,806055,2
911298,806055,1
800085,806055,1
805277,806055,1
909315,806055,1
910201,806055,1
817052,806055,1
905898,806055,1
10982,33442,12
21966,33442,5
20501,33442,2
18458,33442,4
19322,33442,6
27982,33442,1
22149,33442,2
23683,33442,2
22653,33442,6
22187,33442,9
29547,33442,9
19082,33442,3
32967,33442,6
39899,33442,8
12608,33442,1
55707,33442,5
20104,33442,2
17444,33442,2
16258,33442,4
17337,33442,3
15973,33442,3
16805,33442,3
16411,33442,3
17083,33442,2
37965,33442,3
13136,33442,2
18013,33442,2
33867,33442,2
27368,33442,1
26548,33442,1
27507,33442,2
15545,33442,1
11532,33442,1
15424,33442,1
16346,33442,1
16452,33442,1
15815,33442,1
67739,33442,1
33921,33442,1
47334,33442,1
44110,33442,1
36772,33442,1
36159,33442,1
19024,33442,1
20603,33442,1
17543,33442,1
17075,33442,1
17065,33442,1
18596,33442,1
26023,33442,1
22639,33442,1
22251,33442,1
22399,33442,1
24509,33442,1
904917,815993,12
801154,815993,2
902491,815993,7
100059,815993,10
902442,815993,3
802311,815993,1
806066,815993,4
11302,815993,4
905552,815993,1
905866,815993,4
909065,815993,2
930012,815993,1
800863,815993,2
800750,815993,2
804412,815993,1
804912,815993,1
812677,815993,1
800493,815993,1
802382,815993,1
819204,815993,1
814632,815993,1
809021,815993,1
808125,815993,1
806030,815993,1
902515,815993,1
806225,815993,1
26680,815993,1
46596,521546,6
12571,521546,4
44079,521546,5
52794,521546,5
73395,521546,1
46783,521546,4
14381,521546,3
539787,521546,1
12778,521546,3
38797,521546,2
520186,521546,2
50677,521546,2
37950,521546,2
13384,521546,2
37354,521546,1
531531,521546,2
16715,521546,2
519318,521546,2
18989,521546,2
19498,521546,2
77073,521546,2
35923,521546,2
11525,521546,2
75285,521546,2
523893,521546,1
524120,521546,1
543073,521546,1
529516,521546,1
576020,521546,1
580401,521546,1
517681,521546,1
34521,521546,1
80118,521546,1
47214,521546,1
47440,521546,1
47161,521546,1
52811,521546,1
38425,521546,1
37584,521546,1
122715,521546,1
168147,521546,1
139410,521546,1
141256,521546,1
99014,521546,1
75484,55251,5
68453,55251,4
30254,55251,1
74773,55251,10
47051,55251,7
78429,55251,2
62560,55251,2
30387,55251,11
148021,55251,4
71773,55251,8
62719,55251,2
81235,55251,7
147581,55251,5
117400,55251,5
61223,55251,3
51342,55251,2
137842,55251,4
62330,55251,2
57497,55251,3
100019,55251,4
100964,55251,1
103209,55251,2
30393,55251,4
66214,55251,4
70404,55251,4
82823,55251,2
47962,55251,2
126958,55251,4
99164,55251,3
93683,55251,3
131991,55251,3
45432,55251,3
61622,55251,1
48812,55251,3
55000,55251,1
95698,55251,2
55614,55251,1
107024,55251,2
81995,55251,1
75192,55251,1
30464,55251,2
67623,55251,1
66349,55251,1
66896,55251,1
68818,55251,1
62861,55251,1
61194,55251,1
76918,55251,1
28795,55251,1
79722,55251,1
79728,55251,1
71285,55251,1
51278,55251,1
49930,55251,1
44380,55251,1
58869,55251,1
54979,55251,1
122032,55251,1
25379,55251,1
22997,55251,1
22362,55251,1
98658,55251,1
102897,55251,1
38987,48223,15
50589,48223,1
43778,48223,14
144289,48223,2
47353,48223,1
32803,48223,1
69121,48223,1
82413,48223,1
75665,48223,1
59311,48223,1
59545,48223,1
119541,48223,1
139618,48223,1
152441,48223,1
155896,48223,1
89494,48223,1
25285,48223,1
87087,48223,1
115081,48223,1
115284,48223,1
114731,48223,1
111799,48223,1
98133,48223,1
103303,48223,1
78488,94478,10
85692,94478,6
68011,94478,4
78746,94478,9
81220,94478,3
69182,94478,5
97943,94478,9
82458,94478,8
68423,94478,6
103465,94478,5
71259,94478,4
87889,94478,4
86729,94478,1
93813,94478,3
92686,94478,3
103409,94478,2
105433,94478,2
104850,94478,1
54528,94478,2
106335,94478,2
77964,94478,2
80182,94478,2
69767,94478,2
31971,94478,2
33355,94478,1
91563,94478,1
87458,94478,2
87899,94478,2
67859,94478,1
66288,94478,1
69530,94478,1
78758,94478,1
80359,94478,1
48798,94478,1
39507,94478,1
39389,94478,1
45750,94478,1
54565,94478,1
117205,94478,1
120899,94478,1
95887,94478,1
95366,94478,1
95014,94478,1
83190,94478,1
110211,94478,1
137472,50722,19
64392,50722,15
76507,50722,3
85071,50722,4
73495,50722,1
126741,50722,2
104840,50722,2
70071,50722,8
77002,50722,3
77743,50722,7
47341,50722,6
104361,50722,2
94451,50722,7
40790,50722,1
145415,50722,2
63940,50722,5
159671,50722,3
62938,50722,5
101829,50722,3
73567,50722,4
149984,50722,4
47183,50722,4
112861,50722,3
117089,50722,3
41220,50722,3
104148,50722,2
107814,50722,1
20047,50722,2
49911,50722,2
47672,50722,2
79798,50722,2
77024,50722,2
84571,50722,2
80950,50722,2
65595,50722,1
73172,50722,2
92492,50722,2
85584,50722,2
14479,50722,1
62072,50722,1
64824,50722,1
63841,50722,1
63980,50722,1
77699,50722,1
82393,50722,1
76103,50722,1
47416,50722,1
50153,50722,1
41881,50722,1
46455,50722,1
45649,50722,1
38159,50722,1
38572,50722,1
122225,50722,1
20884,50722,1
16996,50722,1
94232,50722,1
85717,50722,1
87090,50722,1
42052,80261,2
137563,80261,2
132554,80261,1
85283,80261,2
46123,80261,1
44869,80261,1
57349,80261,1
51967,80261,1
136166,80261,1
135964,80261,1
125463,80261,1
121342,80261,1
154448,80261,1
108551,34360,6
37617,34360,11
18819,34360,9
11609,34360,8
51785,34360,3
39804,34360,2
27498,34360,7
48928,34360,5
78635,34360,5
34638,34360,1
17595,34360,4
36206,34360,1
10480,34360,4
101373,34360,2
103178,34360,1
45607,34360,4
46654,34360,4
73314,34360,3
73674,34360,3
98246,34360,1
94661,34360,1
39286,34360,1
44246,34360,3
57754,34360,3
22155,34360,2
52344,34360,2
50403,34360,1
94369,34360,2
96107,34360,1
54425,34360,2
45491,34360,2
80250,34360,2
84030,34360,2
80528,34360,2
81702,34360,2
33884,34360,2
72441,34360,2
59138,34360,2
26508,34360,2
67310,34360,1
67992,34360,1
33273,34360,1
62601,34360,1
61575,34360,1
65688,34360,1
78116,34360,1
79914,34360,1
74966,34360,1
47801,34360,1
39329,34360,1
43463,34360,1
53269,34360,1
52127,34360,1
52568,34360,1
126273,34360,1
19146,34360,1
19589,34360,1
18314,34360,1
110097,34360,1
105066,34360,1
185487,171395,3
11144,171395,3
527611,171395,2
205889,171395,2
189670,171395,1
518813,171395,2
80403,171395,2
199715,171395,1
198775,171395,1
204817,171395,1
543794,171395,1
529590,171395,1
39911,171395,1
55212,171395,1
117105,87523,1
47291,87523,4
11077,87523,3
47184,87523,3
45420,87523,3
37465,87523,3
40829,87523,2
32831,87523,1
66025,87523,1
61616,87523,1
61131,87523,1
65144,87523,1
30242,87523,1
49732,87523,1
43745,87523,1
42791,87523,1
46028,87523,1
51687,87523,1
55974,87523,1
20481,87523,1
26730,87523,1
29336,32835,1
30637,32835,9
28793,32835,12
39674,32835,7
176862,32835,8
21263,32835,3
23203,32835,7
21822,32835,2
17573,32835,6
17215,32835,2
14122,32835,1
25789,32835,4
56288,32835,4
26060,32835,4
18634,32835,4
19234,32835,4
11376,32835,3
21600,32835,3
13556,32835,3
59086,32835,3
44957,32835,3
42904,32835,3
54787,32835,3
50485,32835,2
21889,32835,2
56083,32835,2
10297,32835,2
109100,32835,2
46172,32835,2
16526,32835,2
41729,32835,2
165901,32835,2
49945,32835,2
514510,32835,2
48231,32835,2
19391,32835,2
64908,32835,2
11286,32835,1
15501,32835,1
532967,32835,1
15920,32835,1
13942,32835,1
521011,32835,1
15039,32835,1
14514,32835,1
32911,32835,1
68950,32835,1
33822,32835,1
29764,32835,1
28544,32835,1
73279,32835,1
48149,32835,1
39217,32835,1
41592,32835,1
36420,32835,1
59938,32835,1
38351,32835,1
53812,32835,1
20287,32835,1
18939,32835,1
16740,32835,1
18894,32835,1
142528,32835,1
91782,32835,1
25941,32835,1
27774,32835,1
83891,32835,1
27274,32835,1
45047,521176,13
89501,521176,2
67248,521176,2
47344,521176,2
113453,521176,7
89376,521176,1
76555,521176,5
105268,521176,3
64654,521176,1
55920,521176,5
58557,521176,4
77230,521176,7
543501,521176,7
132985,521176,4
534917,521176,4
77243,521176,6
88143,521176,6
94475,521176,6
131897,521176,5
111179,521176,4
542121,521176,1
542828,521176,1
79727,521176,3
73707,521176,3
32480,521176,3
539145,521176,3
97338,521176,2
37395,521176,1
121178,521176,1
47806,521176,2
67197,521176,1
34422,521176,1
85282,521176,2
531247,521176,1
15648,521176,1
532687,521176,1
534916,521176,1
534352,521176,1
530027,521176,1
539078,521176,1
517647,521176,1
517819,521176,1
68133,521176,1
66001,521176,1
61213,521176,1
79236,521176,1
72866,521176,1
44129,521176,1
57584,521176,1
56227,521176,1
120576,521176,1
187420,521176,1
18399,521176,1
90313,521176,1
90498,521176,1
95299,521176,1
85505,521176,1
85407,521176,1
87035,521176,1
101283,521176,1
800143,800340,249
800114,800340,148
800335,800340,200
905042,800340,145
801696,800340,49
905501,800340,127
802795,800340,112
801429,800340,70
802328,800340,97
804063,800340,2
802101,800340,117
802450,800340,98
902443,800340,21
805918,800340,2
903470,800340,1
802993,800340,75
803256,800340,1
808192,800340,17
801575,800340,50
902437,800340,39
801458,800340,62
908998,800340,1
804236,800340,26
929469,800340,1
806141,800340,9
800457,800340,2
902420,800340,9
905926,800340,22
802811,800340,7
800938,800340,3
806701,800340,34
801710,800340,18
1050815626,800340,3
807260,800340,12
809869,800340,20
815786,800340,7
802695,800340,5
802367,800340,26
904167,800340,24
809473,800340,4
800299,800340,17
813257,800340,22
905015,800340,6
903516,800340,20
803802,800340,2
805653,800340,11
