pre,post,plen,threshold_0,threshold_0.001,threshold_0.01,threshold_0.03,threshold_0.05,threshold_0.1
PS182,CB0406,3,True,True,False,False,False,False
PS182,CB0406,4,True,True,False,False,False,False
PS182,CB0406,5,True,True,True,False,False,False
PS182,CB0283,2,True,True,False,False,False,False
PS182,CB0283,3,True,True,True,False,False,False
PS182,CB0283,4,True,True,True,False,False,False
PS182,CB0283,5,True,True,True,False,False,False
PS182,SMP369,2,True,True,False,False,False,False
PS182,SMP369,3,True,True,True,False,False,False
PS182,SMP369,4,True,True,True,False,False,False
PS182,SMP369,5,True,True,True,False,False,False
PS182,CB1791,2,True,False,False,False,False,False
PS182,CB1791,3,True,True,False,False,False,False
PS182,CB1791,4,True,True,True,False,False,False
PS182,CB1791,5,True,True,True,False,False,False
PS182,PS158,2,True,True,False,False,False,False
PS182,PS158,3,True,True,False,False,False,False
PS182,PS158,4,True,True,True,False,False,False
PS182,PS158,5,True,True,True,False,False,False
PS182,v2LN37,2,True,False,False,False,False,False
PS182,v2LN37,3,True,True,False,False,False,False
PS182,v2LN37,4,True,True,False,False,False,False
PS182,v2LN37,5,True,True,True,False,False,False
PS182,DNpe027,2,True,True,False,False,False,False
PS182,DNpe027,3,True,True,False,False,False,False
PS182,DNpe027,4,True,True,True,False,False,False
PS182,DNpe027,5,True,True,True,False,False,False
PS182,SA_VTV_8,2,False,False,False,False,False,False
PS182,SA_VTV_8,3,True,True,False,False,False,False
PS182,SA_VTV_8,4,True,True,False,False,False,False
PS182,SA_VTV_8,5,True,True,False,False,False,False
PS182,CB2579,2,False,False,False,False,False,False
PS182,CB2579,3,True,True,False,False,False,False
PS182,CB2579,4,True,True,False,False,False,False
PS182,CB2579,5,True,True,True,False,False,False
PS182,CB2209,2,True,True,False,False,False,False
PS182,CB2209,3,True,True,True,False,False,False
PS182,CB2209,4,True,True,True,False,False,False
PS182,CB2209,5,True,True,True,False,False,False
PS182,CB3773,2,False,False,False,False,False,False
PS182,CB3773,3,True,True,False,False,False,False
PS182,CB3773,4,True,True,False,False,False,False
PS182,CB3773,5,True,True,True,False,False,False
PS182,CL290,2,True,False,False,False,False,False
PS182,CL290,3,True,True,False,False,False,False
PS182,CL290,4,True,True,True,False,False,False
PS182,CL290,5,True,True,True,False,False,False
PS182,CB1545,2,False,False,False,False,False,False
PS182,CB1545,3,True,True,False,False,False,False
PS182,CB1545,4,True,True,False,False,False,False
