cell_type,OilBl,E2Hex,GerAc,Prpyl,IPenA,Et3HB,Nonnl,CiVAc,MetSl,HexAc,PeEtA,AceAc,EtHex,2PnAc,5OdMx,BeZal,bCitr,1HxOl,Frnsl,WatBl,Cdvrn,Sprmn,Acoin,MtAct,AcAcd,PrpnA,BtrAc,Amnia,Pyrdn,PAcHd,HCL36,PAcAc,Vingr,Geosn,VinGe,PEtAm,ClrBL,ClrB2,FlyFM,EtAmn,Ptscn,Lnlol,23BTD,Sprdn,CO21P
LHAD1b1,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.0,0.2222222222222222,1.0,0.1111111111111111,
LHAD1b1,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.0,0.09090909090909091,1.0,0.2727272727272727,0.0,0.0,0.6363636363636364,0.0,0.0,0.5454545454545454,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.09090909090909091,0.0,0.36363636363636365,0.0,
LHAD1b1,0.0,0.46153846153846156,0.38461538461538464,0.6153846153846154,0.46153846153846156,0.7692307692307693,0.0,0.8461538461538461,1.0,0.8461538461538461,0.0,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.6923076923076923,0.6153846153846154,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.0
LHAD1a1,0.0,0.2857142857142857,0.4857142857142857,0.5714285714285714,0.02857142857142857,0.2571428571428571,0.2571428571428571,1.0,0.2,0.0,0.02857142857142857,0.2,0.02857142857142857,0.0,0.02857142857142857,0.7285714285714285,0.0,0.02857142857142857,0.17142857142857143,0.05714285714285714,-0.02857142857142857,0.0,0.02857142857142857,0.0,0.14285714285714285,0.02857142857142857,0.0,-0.05714285714285714,-0.02857142857142857,0.2571428571428571,0.11428571428571428,0.2,0.02857142857142857,0.02857142857142857,-0.02857142857142857,0.02857142857142857,0.02857142857142857,0.17142857142857143,0.3142857142857143,0.8285714285714286,0.11428571428571428,0.5714285714285714,0.5,,
LHAD1a1,0.0,0.7096774193548387,0.3870967741935484,1.0,0.7419354838709677,0.1935483870967742,0.0967741935483871,0.7741935483870968,0.16129032258064516,0.0,0.0,0.0,0.25806451612903225,0.0,0.2903225806451613,0.4032258064516129,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,-0.03225806451612903,0.0,0.0,0.0,-0.03225806451612903,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,-0.03225806451612903,0.3548387096774194,0.0,0.03225806451612903,0.1935483870967742,0.03225806451612903,
LHAD1a1,0.0,0.2,0.4222222222222222,0.7555555555555555,0.06666666666666667,0.5555555555555556,0.4666666666666667,1.0,0.4222222222222222,0.0,0.0,0.4222222222222222,0.0,0.0,0.26666666666666666,0.7111111111111111,0.0,0.0,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.0,0.08888888888888889,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,-0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.022222222222222223,0.4888888888888889,0.0,0.0,0.2,0.022222222222222223,
LHPD2a2,0.2052980132450331,0.23841059602649006,0.2119205298013245,0.13245033112582782,-0.013245033112582781,0.46357615894039733,0.15894039735099338,0.11920529801324503,0.2119205298013245,0.15894039735099338,0.18543046357615894,0.1390728476821192,0.10596026490066225,0.019867549668874173,0.06622516556291391,0.052980132450331126,0.15894039735099338,0.6291390728476821,0.07947019867549669,0.1390728476821192,0.4768211920529801,0.31788079470198677,0.847682119205298,0.47019867549668876,0.543046357615894,0.543046357615894,0.5033112582781457,0.9735099337748344,1.0,0.4304635761589404,0.3973509933774834,0.33112582781456956,0.31125827814569534,0.37748344370860926,0.2847682119205298,0.3576158940397351,,,,,,,,,
LHPD2a2,0.035398230088495575,0.7168141592920354,0.24778761061946902,0.3185840707964602,0.0,0.7610619469026548,0.2920353982300885,0.1415929203539823,0.08849557522123894,0.008849557522123894,0.23893805309734514,0.584070796460177,-0.05309734513274336,0.05309734513274336,0.08849557522123894,0.8141592920353983,0.18584070796460178,0.4424778761061947,0.0,0.04424778761061947,0.5575221238938053,0.49557522123893805,1.0,0.3805309734513274,0.5663716814159292,0.5398230088495575,0.5663716814159292,0.22123893805309736,0.9734513274336283,0.45132743362831856,0.23008849557522124,0.24778761061946902,0.46017699115044247,0.12389380530973451,0.336283185840708,0.08849557522123894,,,,,,,,,
LHPD2a2,0.0028328611898017,0.22662889518413598,0.07932011331444759,0.042492917847025496,0.0113314447592068,0.10198300283286119,0.13031161473087818,0.0056657223796034,0.039660056657223795,0.0453257790368272,0.0113314447592068,0.039660056657223795,0.0,0.0,0.0169971671388102,0.056657223796033995,0.0113314447592068,0.19830028328611898,0.08498583569405099,0.0113314447592068,0.21246458923512748,0.2237960339943343,0.36827195467422097,0.33994334277620397,0.3002832861189802,0.22662889518413598,0.35127478753541075,1.0,0.5127478753541076,0.09631728045325778,0.05099150141643059,0.09631728045325778,0.24929178470254956,0.08498583569405099,0.23229461756373937,0.1529745042492918,0.0,0.0169971671388102,0.0339943342776204,0.4985835694050991,0.025495750708215296,0.053824362606232294,0.05099150141643059,,
LHPD2a2,-0.05042016806722689,0.15126050420168066,0.11764705882352941,0.07563025210084033,0.10084033613445378,0.16806722689075632,0.0,-0.03361344537815126,0.10084033613445378,0.05042016806722689,0.09243697478991597,0.10084033613445378,0.05042016806722689,0.04201680672268908,0.09243697478991597,-0.05042016806722689,-0.025210084033613446,0.46218487394957986,0.06722689075630252,-0.05042016806722689,0.5882352941176471,0.5798319327731093,0.6050420168067226,0.453781512605042,0.3865546218487395,0.36134453781512604,0.31932773109243695,1.0,0.6722689075630253,0.31932773109243695,0.20168067226890757,0.21008403361344538,0.19327731092436976,0.14285714285714285,0.44537815126050423,0.47058823529411764,-0.06722689075630252,0.18487394957983194,0.01680672268907563,0.5042016806722689,0.15126050420168066,0.05042016806722689,0.18487394957983194,,
LHPD2a2,0.2222222222222222,0.9444444444444444,0.3055555555555556,0.4166666666666667,-0.041666666666666664,0.25,0.3333333333333333,0.1388888888888889,0.1111111111111111,0.027777777777777776,0.08333333333333333,0.6388888888888888,0.0,0.25,0.19444444444444445,0.041666666666666664,-0.013888888888888888,0.2222222222222222,0.013888888888888888,-0.08333333333333333,0.3055555555555556,0.25,1.0,0.6388888888888888,0.3333333333333333,0.5,0.9722222222222222,0.6944444444444444,0.3055555555555556,0.2777777777777778,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.75,0.20833333333333334,0.027777777777777776,0.3611111111111111,0.16666666666666666,0.1388888888888889,0.1388888888888889,0.08333333333333333,0.5,0.1111111111111111,
LHPD2a2,0.072,0.136,0.128,0.032,-0.024,0.416,0.064,0.064,0.192,0.048,0.112,0.224,0.064,0.032,0.08,0.112,0.184,0.424,0.064,0.056,0.568,0.4,1.0,0.416,0.416,0.376,0.488,0.616,0.528,0.432,0.08,0.128,0.216,0.192,0.24,0.176,0.112,0.272,0.264,0.368,0.352,0.032,0.304,0.048,
LHPD2a2,0.0,0.6666666666666666,0.09090909090909091,0.13636363636363635,-0.030303030303030304,0.09090909090909091,0.030303030303030304,0.24242424242424243,0.15151515151515152,0.12121212121212122,0.0,0.030303030303030304,-0.030303030303030304,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.0,0.15151515151515152,0.09090909090909091,0.030303030303030304,0.0,0.21212121212121213,0.36363636363636365,0.12121212121212122,0.18181818181818182,0.15151515151515152,0.6363636363636364,1.0,0.696969696969697,0.15151515151515152,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.09090909090909091,0.30303030303030304,0.030303030303030304,-0.030303030303030304,0.21212121212121213,0.06060606060606061,0.7575757575757576,0.36363636363636365,0.06060606060606061,0.15151515151515152,0.12121212121212122,0.030303030303030304
LHPD2b1,0.0,1.0,0.1774193548387097,0.20967741935483872,0.27419354838709675,0.4032258064516129,0.12903225806451613,0.0967741935483871,0.6451612903225806,0.5161290322580645,0.03225806451612903,0.5806451612903226,0.08064516129032258,0.0,0.7903225806451613,0.5161290322580645,0.0,0.0,0.0,0.0,0.11290322580645161,0.0,0.6129032258064516,0.16129032258064516,0.45161290322580644,0.3548387096774194,0.24193548387096775,0.25806451612903225,0.25806451612903225,0.0,0.0,0.0967741935483871,0.0967741935483871,0.06451612903225806,0.5806451612903226,0.24193548387096775,0.0,0.016129032258064516,0.0967741935483871,0.5161290322580645,0.016129032258064516,0.03225806451612903,0.5967741935483871,0.532258064516129,0.3064516129032258
LHPD2a2,0.12121212121212122,0.6363636363636364,0.21212121212121213,0.3181818181818182,0.4393939393939394,0.8181818181818182,0.5454545454545454,0.18181818181818182,0.12121212121212122,0.2727272727272727,0.06060606060606061,0.10606060606060606,0.24242424242424243,0.09090909090909091,0.24242424242424243,0.5454545454545454,0.06060606060606061,0.25757575757575757,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.0,0.10606060606060606,-0.030303030303030304,0.3333333333333333,1.0,0.15151515151515152,0.42424242424242425,0.06060606060606061,0.13636363636363635,0.09090909090909091,0.18181818181818182,-0.09090909090909091,0.0,0.06060606060606061,0.06060606060606061,-0.15151515151515152,0.24242424242424243,0.21212121212121213,0.2727272727272727,0.22727272727272727,0.42424242424242425,-0.09090909090909091,
LHAD1a4,0.02127659574468085,0.0851063829787234,1.0,0.2127659574468085,0.1276595744680851,0.0425531914893617,0.46808510638297873,0.6595744680851063,0.3404255319148936,0.02127659574468085,0.02127659574468085,0.1276595744680851,0.2978723404255319,0.0425531914893617,0.14893617021276595,0.2765957446808511,0.0,0.19148936170212766,0.1276595744680851,0.02127659574468085,-0.02127659574468085,-0.02127659574468085,0.02127659574468085,0.10638297872340426,0.574468085106383,0.3404255319148936,0.3191489361702128,0.1276595744680851,0.0851063829787234,0.35106382978723405,0.2127659574468085,0.22340425531914893,0.9042553191489362,0.19148936170212766,0.8723404255319149,0.2127659574468085,,,,,,,,,
LHAD1a4,0.023809523809523808,0.015873015873015872,1.0,0.09523809523809523,0.015873015873015872,0.023809523809523808,0.4126984126984127,0.5555555555555556,0.4523809523809524,0.1111111111111111,0.25396825396825395,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.15873015873015872,0.23809523809523808,0.0,0.047619047619047616,0.007936507936507936,-0.015873015873015872,-0.023809523809523808,0.015873015873015872,0.14285714285714285,-0.06349206349206349,0.36507936507936506,0.14285714285714285,0.047619047619047616,0.1111111111111111,-0.031746031746031744,0.23809523809523808,0.15079365079365079,-0.007936507936507936,0.4126984126984127,0.14285714285714285,0.15079365079365079,0.09523809523809523,0.047619047619047616,0.06349206349206349,0.015873015873015872,,,,,,
LHAD1a4,0.044444444444444446,0.0,1.0,0.3111111111111111,0.0,0.1111111111111111,0.16666666666666666,0.6888888888888889,0.4888888888888889,0.06666666666666667,0.26666666666666666,0.5333333333333333,-0.022222222222222223,0.06666666666666667,0.2222222222222222,0.7333333333333333,0.03333333333333333,0.011111111111111112,0.06666666666666667,0.06666666666666667,0.05555555555555555,0.0,0.17777777777777778,0.2,0.17777777777777778,0.24444444444444444,0.06666666666666667,0.6444444444444445,0.0,0.1111111111111111,0.37777777777777777,0.044444444444444446,0.13333333333333333,0.14444444444444443,0.5555555555555556,0.044444444444444446,,,,,,,,,
LHAD1a4,0.011235955056179775,0.07865168539325842,1.0,0.11235955056179775,0.011235955056179775,0.15168539325842698,0.2696629213483146,0.7359550561797753,0.43820224719101125,0.011235955056179775,0.011235955056179775,0.21348314606741572,-0.011235955056179775,0.06741573033707865,0.2247191011235955,0.4157303370786517,0.10674157303370786,0.056179775280898875,0.0898876404494382,0.0056179775280898875,0.0,0.02247191011235955,0.29213483146067415,0.12359550561797752,0.11235955056179775,0.24719101123595505,0.14606741573033707,0.07865168539325842,0.06741573033707865,0.16853932584269662,0.20224719101123595,0.24719101123595505,0.0449438202247191,0.11235955056179775,0.5898876404494382,0.033707865168539325,0.0,0.16853932584269662,0.17415730337078653,,,,,,
LHAD1b2,0.07692307692307693,0.8461538461538461,0.2692307692307692,0.07692307692307693,0.019230769230769232,1.0,0.2692307692307692,0.34615384615384615,0.038461538461538464,0.5384615384615384,-0.019230769230769232,0.057692307692307696,0.038461538461538464,0.09615384615384616,0.3076923076923077,0.17307692307692307,0.11538461538461539,0.36538461538461536,-0.019230769230769232,0.0,0.34615384615384615,0.0,0.4807692307692308,0.1346153846153846,0.15384615384615385,0.3942307692307692,0.19230769230769232,0.0,0.15384615384615385,0.0,0.019230769230769232,0.04807692307692308,0.34615384615384615,0.019230769230769232,0.38461538461538464,0.0,,,,,,,,,
LHAD1b2,0.0,0.5859872611464968,0.03821656050955414,0.12738853503184713,0.14012738853503184,0.25477707006369427,0.20382165605095542,0.08917197452229299,0.14012738853503184,0.07643312101910828,0.0,0.0,-0.050955414012738856,0.0,0.10191082802547771,0.35668789808917195,0.07643312101910828,0.35668789808917195,0.12738853503184713,0.0,0.10191082802547771,0.12738853503184713,0.1910828025477707,0.08917197452229299,0.044585987261146494,0.08917197452229299,0.08917197452229299,0.20382165605095542,0.16560509554140126,0.012738853503184714,0.0,0.0,0.0,0.025477707006369428,0.050955414012738856,0.07643312101910828,-0.025477707006369428,0.08917197452229299,0.025477707006369428,0.22929936305732485,0.22929936305732485,0.06369426751592357,0.08917197452229299,0.16560509554140126,1.0
LHAD1b2,0.0,1.0,0.0821917808219178,0.1232876712328767,0.3150684931506849,0.4178082191780822,0.2945205479452055,0.3287671232876712,0.2054794520547945,0.3698630136986301,0.0547945205479452,0.0,0.2054794520547945,0.0410958904109589,0.136986301369863,0.2054794520547945,0.1917808219178082,0.547945205479452,0.2602739726027397,0.0,0.2465753424657534,0.1917808219178082,0.0547945205479452,0.0958904109589041,0.0821917808219178,0.1780821917808219,0.00684931506849315,0.1643835616438356,0.0821917808219178,0.0410958904109589,0.0136986301369863,0.0821917808219178,0.0684931506849315,0.0958904109589041,0.0273972602739726,0.2328767123287671,0.03424657534246575,0.0410958904109589,0.1780821917808219,0.3287671232876712,0.2191780821917808,0.0273972602739726,0.3150684931506849,0.3287671232876712,0.3972602739726027
LHPV5b2,0.047619047619047616,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.30952380952380953,0.0,0.6428571428571429,0.023809523809523808,0.40476190476190477,0.023809523809523808,0.11904761904761904,1.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.047619047619047616,,,,,,,,,
LHPV5b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.17391304347826086,0.0,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.13043478260869565,0.8260869565217391,0.30434782608695654,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.2608695652173913,0.0,0.08695652173913043,1.0,0.043478260869565216,0.13043478260869565,0.13043478260869565,,
LHPV5b2,0.1794871794871795,0.0,-0.01282051282051282,-0.10256410256410256,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,-0.02564102564102564,0.02564102564102564,0.0,0.0,0.02564102564102564,0.7435897435897436,0.5641025641025641,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.8974358974358975,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
LHPV5b2,0.05357142857142857,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,-0.017857142857142856,0.0,0.017857142857142856,0.03571428571428571,-0.017857142857142856,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.0,-0.017857142857142856,0.8928571428571429,0.05357142857142857,0.0,0.03571428571428571,-0.017857142857142856,-0.008928571428571428,0.0,0.017857142857142856,0.05357142857142857,0.0,0.0,0.05357142857142857,1.0,0.03571428571428571,0.0,0.05357142857142857,0.0,
LHPV5c3,0.07142857142857142,0.23214285714285715,0.07142857142857142,0.9464285714285714,0.32142857142857145,0.16071428571428573,0.14285714285714285,0.13392857142857142,0.07142857142857142,0.39285714285714285,0.32142857142857145,0.14285714285714285,0.05357142857142857,0.026785714285714284,0.10714285714285714,0.25,0.03571428571428571,1.0,0.017857142857142856,0.017857142857142856,0.16071428571428573,0.017857142857142856,0.14285714285714285,0.2857142857142857,0.26785714285714285,0.26785714285714285,0.09821428571428571,0.6607142857142857,0.375,0.03571428571428571,0.017857142857142856,0.07142857142857142,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.07142857142857142,0.07142857142857142,,,,,,
LHPV5c1,0.05,0.1375,0.06875,0.2875,0.125,0.2125,0.0875,0.1125,0.175,0.4625,0.0125,0.2,0.125,0.0,0.1375,0.225,0.2,1.0,0.0625,0.0125,0.2125,0.1,0.125,0.175,0.0625,0.1,0.1,0.4125,0.1875,-0.0125,0.025,0.0625,0.025,0.0375,0.05,0.0625,0.025,0.00625,0.1125,0.61875,0.125,0.225,0.25,,
LHPD2b1,0.00980392156862745,0.3235294117647059,0.45098039215686275,0.6666666666666666,0.7941176470588235,0.3872549019607843,0.3627450980392157,0.46078431372549017,0.46078431372549017,0.3235294117647059,0.4803921568627451,0.8725490196078431,0.9117647058823529,0.4068627450980392,1.0,0.19607843137254902,0.0392156862745098,0.08823529411764706,0.0392156862745098,0.014705882352941176,0.0,0.00980392156862745,0.5637254901960784,0.30392156862745096,0.37254901960784315,0.24509803921568626,0.3235294117647059,0.19607843137254902,0.11764705882352941,0.30392156862745096,0.29901960784313725,0.23529411764705882,0.6372549019607843,0.18137254901960784,0.5490196078431373,0.10784313725490197,,,,,,,,,
LHPD2b1,-0.02564102564102564,0.05128205128205128,0.3974358974358974,0.6282051282051282,0.7692307692307693,0.41025641025641024,0.21794871794871795,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.2564102564102564,0.3076923076923077,1.0,0.16666666666666666,0.7435897435897436,0.20512820512820512,0.08974358974358974,0.0,0.05128205128205128,0.0,0.02564102564102564,0.01282051282051282,0.1282051282051282,0.14102564102564102,0.24358974358974358,0.16666666666666666,0.05128205128205128,0.08974358974358974,0.03205128205128205,0.02564102564102564,0.01282051282051282,0.0641025641025641,0.14102564102564102,0.038461538461538464,0.1794871794871795,0.02564102564102564,,,,,,,,,
LHPD2b1,-0.030612244897959183,0.20408163265306123,0.3469387755102041,0.3163265306122449,0.6020408163265306,0.45918367346938777,0.21428571428571427,0.2857142857142857,0.41836734693877553,0.7448979591836735,0.41836734693877553,0.9285714285714286,0.9795918367346939,0.19387755102040816,1.0,0.1836734693877551,0.05102040816326531,0.030612244897959183,0.02040816326530612,0.061224489795918366,0.01020408163265306,-0.02040816326530612,0.3469387755102041,0.20408163265306123,0.3673469387755102,0.23469387755102042,0.20408163265306123,0.061224489795918366,0.07142857142857142,0.22959183673469388,0.16326530612244897,0.07142857142857142,0.32653061224489793,0.11224489795918367,0.3877551020408163,0.0,,,,,,,,,
LHPV5c2,0.06896551724137931,-0.05172413793103448,0.20689655172413793,0.1724137931034483,0.4827586206896552,0.10344827586206896,0.20689655172413793,0.4827586206896552,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.1724137931034483,0.034482758620689655,0.2413793103448276,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.017241379310344827,0.10344827586206896,0.15517241379310345,1.0,-0.017241379310344827,0.20689655172413793,0.10344827586206896,0.20689655172413793,0.1206896551724138,0.10344827586206896,0.10344827586206896,0.1724137931034483,0.1724137931034483,0.06896551724137931,0.1206896551724138,0.034482758620689655,0.1724137931034483,0.2413793103448276,0.20689655172413793,,,,,,
LHPV5c2,0.0,0.0,0.06521739130434782,0.43478260869565216,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.0,0.13043478260869565,0.021739130434782608,0.08695652173913043,0.13043478260869565,0.0,0.0,0.10869565217391304,0.0,0.0,0.06521739130434782,0.021739130434782608,0.05434782608695652,0.021739130434782608,0.10869565217391304,0.2608695652173913,1.0,0.13043478260869565,0.043478260869565216,0.10869565217391304,0.5434782608695652,0.0,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.021739130434782608,0.06521739130434782,-0.021739130434782608,0.0,0.021739130434782608,0.0,,,,,,
LHPV4d1,0.0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.6346153846153846,0.7692307692307693,0.15384615384615385,0.46153846153846156,0.3269230769230769,0.11538461538461539,0.1346153846153846,0.21153846153846154,0.19230769230769232,0.038461538461538464,0.11538461538461539,1.0,0.11538461538461539,0.009615384615384616,0.057692307692307696,-0.009615384615384616,0.057692307692307696,0.057692307692307696,0.34615384615384615,0.5,0.28846153846153844,0.38461538461538464,0.40384615384615385,0.19230769230769232,0.4807692307692308,0.019230769230769232,0.09615384615384616,-0.009615384615384616,0.038461538461538464,-0.019230769230769232,0.17307692307692307,0.019230769230769232,0.0,0.019230769230769232,0.019230769230769232,0.0,0.038461538461538464,0.17307692307692307,0.5769230769230769,0.17307692307692307,0.038461538461538464
LHPV5c2,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.08108108108108109,0.0,0.1891891891891892,0.16216216216216217,0.13513513513513514,0.1891891891891892,0.0,0.10810810810810811,0.5405405405405406,0.0,0.16216216216216217,0.2972972972972973,0.05405405405405406,0.0,0.3783783783783784,0.08108108108108109,0.10810810810810811,0.04054054054054054,0.02702702702702703,1.0,0.4594594594594595,0.4864864864864865,0.43243243243243246,0.4864864864864865,0.16216216216216217,0.2702702702702703,,,,,,,,,,,,,,,,
LHPV5c2,0.027777777777777776,0.041666666666666664,0.2361111111111111,0.2222222222222222,0.0,0.5555555555555556,0.013888888888888888,0.013888888888888888,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.7777777777777778,0.06944444444444445,0.1527777777777778,0.5138888888888888,0.013888888888888888,0.027777777777777776,0.4444444444444444,0.013888888888888888,0.0,0.0,0.027777777777777776,1.0,0.4027777777777778,0.16666666666666666,0.2916666666666667,0.3472222222222222,0.2777777777777778,0.3055555555555556,0.06944444444444445,0.041666666666666664,0.027777777777777776,0.013888888888888888,0.06944444444444445,0.7916666666666666,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.3194444444444444,,
LHPV5c2,0.1111111111111111,0.9444444444444444,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.7222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.0,0.0,0.2777777777777778,0.2222222222222222,1.0,0.2777777777777778,0.3611111111111111,0.4444444444444444,0.3888888888888889,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.3333333333333333,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,
LHPV5c2,0.014925373134328358,0.26865671641791045,0.3880597014925373,0.14925373134328357,0.0,0.07462686567164178,0.1791044776119403,0.26865671641791045,0.208955223880597,0.0,0.029850746268656716,0.43283582089552236,0.0,0.04477611940298507,0.208955223880597,0.14925373134328357,0.0,0.04477611940298507,0.0,0.0,0.029850746268656716,0.014925373134328358,1.0,0.4626865671641791,0.3880597014925373,0.34328358208955223,0.34328358208955223,0.2835820895522388,0.16417910447761194,0.40298507462686567,0.19402985074626866,0.2835820895522388,0.2835820895522388,0.16417910447761194,0.7164179104477612,0.208955223880597,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.0,-0.014925373134328358,0.014925373134328358,0.3283582089552239,0.0,
LHPV5c2,0.0,0.04285714285714286,0.2571428571428571,0.2,0.0,0.22857142857142856,0.0,0.37142857142857144,0.21428571428571427,0.0,0.05714285714285714,0.18571428571428572,0.014285714285714285,0.1,0.014285714285714285,0.08571428571428572,0.05714285714285714,0.2857142857142857,0.014285714285714285,-0.007142857142857143,0.08571428571428572,0.014285714285714285,1.0,0.4142857142857143,0.5142857142857142,0.4857142857142857,0.5285714285714286,0.4714285714285714,0.24285714285714285,0.18571428571428572,0.12857142857142856,0.24285714285714285,0.14285714285714285,0.05714285714285714,0.5571428571428572,0.07142857142857142,0.02857142857142857,0.15714285714285714,0.18571428571428572,0.014285714285714285,0.02857142857142857,0.08571428571428572,0.4,0.014285714285714285,
LHPV5c2,0.0,0.3225806451612903,0.0967741935483871,0.03225806451612903,0.0,0.16129032258064516,0.5483870967741935,0.0,0.1935483870967742,0.0,0.0,0.1935483870967742,0.0,0.0,0.1935483870967742,0.25806451612903225,0.0,0.22580645161290322,0.0,0.0,0.3225806451612903,0.0967741935483871,0.8709677419354839,0.27419354838709675,0.1935483870967742,0.16129032258064516,0.25806451612903225,0.03225806451612903,0.1935483870967742,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.22580645161290322,1.0,0.06451612903225806,0.0,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.0,0.0,0.6774193548387096,0.12903225806451613,
LHPV5c1,0.06629834254143646,0.03314917127071823,0.12154696132596685,0.0,0.011049723756906077,0.0,0.011049723756906077,0.011049723756906077,0.07734806629834254,0.12154696132596685,0.07734806629834254,0.055248618784530384,0.0,0.08839779005524862,0.08839779005524862,0.08839779005524862,0.22099447513812154,0.20994475138121546,0.11049723756906077,0.0,0.7513812154696132,0.6961325966850829,1.0,0.6353591160220995,0.5524861878453039,0.569060773480663,0.6298342541436464,0.9613259668508287,0.7071823204419889,0.2541436464088398,0.26519337016574585,0.1878453038674033,0.287292817679558,0.20994475138121546,0.5414364640883977,0.3314917127071823,0.0,0.07734806629834254,0.055248618784530384,0.13259668508287292,0.15469613259668508,0.09392265193370165,0.13812154696132597,,
