pre,post,plen,threshold_0,threshold_0.001,threshold_0.01,threshold_0.03,threshold_0.05,threshold_0.1
L3_right,aMe12_right,5,0.0062336758710443,0.0055744615383446,0.003191640600562,0.0015108633087947,0.0008037533843889,0.0004068369453307
L3_right,MTe30_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,MTe30_left,2,2.522028353268979e-06,2.522028353268979e-06,0.0,0.0,0.0,0.0
L3_right,MTe30_left,3,0.0002963113947771,0.0002954180235974,0.0002022549306275,0.0,0.0,0.0
L3_right,MTe30_left,4,0.001108510303311,0.00107974675484,0.0005985904135741,0.0,0.0,0.0
L3_right,MTe30_left,5,0.0009436756372451,0.000849840871524,0.0002527501492295,4.780455492436886e-05,0.0,0.0
L3_right,LPT22_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LPT22_left,2,2.082395985780749e-05,1.4150210517982488e-05,0.0,0.0,0.0,0.0
L3_right,LPT22_left,3,0.0007221383275464,0.0007037580362521,0.0004445615340955,0.000387870677514,0.0,0.0
L3_right,LPT22_left,4,0.0013762300368398,0.0012662527151405,0.0007071598083712,0.0004388285742606,0.0,0.0
L3_right,LPT22_left,5,0.0025220641400665,0.0023389402776956,0.0014351182617247,0.000738579663448,0.0,0.0
L3_right,LPTe02_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LPTe02_right,2,5.328494444256648e-05,5.273002898320556e-05,0.0,0.0,0.0,0.0
L3_right,LPTe02_right,3,0.0003040784504264,0.0002429845626465,1.1730496225936804e-05,0.0,0.0,0.0
L3_right,LPTe02_right,4,0.009548439644277,0.0092749847099184,0.0075240368023514,0.0056762392632663,0.0035048653371632,0.0020887211430817
L3_right,LPTe02_right,5,0.0100266253575682,0.0094675542786717,0.0067743989638984,0.0043201218359172,0.0021099005825817,0.0010128729045391
L3_right,LTe41_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe41_left,2,2.796166654661647e-06,0.0,0.0,0.0,0.0,0.0
L3_right,LTe41_left,3,5.21230276717688e-06,8.366409076643323e-08,0.0,0.0,0.0,0.0
L3_right,LTe41_left,4,8.674983109813184e-05,5.849453737027943e-05,3.024817124241963e-05,0.0,0.0,0.0
L3_right,LTe41_left,5,0.0003121636400464,0.0002295854501426,8.681075996719301e-05,3.9773989556124434e-05,2.0971974663552828e-05,0.0
L3_right,cML01_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,cML01_right,2,5.874540875083767e-06,0.0,0.0,0.0,0.0,0.0
L3_right,cML01_right,3,0.0006223959499038,0.0005525994929485,0.0004067918052896,7.857628224883229e-05,0.0,0.0
L3_right,cML01_right,4,0.0030528036877512,0.0027369011659175,0.0019105062820017,0.0009721741080284,0.0005623024189844,0.0
L3_right,cML01_right,5,0.0044724736362695,0.0037659958470612,0.001588204759173,0.0005062333657406,0.0003116511215921,0.0
L3_right,LT73_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LT73_right,2,0.0008234824053943,0.0008175031980499,0.0,0.0,0.0,0.0
L3_right,LT73_right,3,0.0048866067081689,0.0045597935095429,0.0028715291991829,0.0015176436863839,0.0003405932802706,0.0
L3_right,LT73_right,4,0.0060459510423243,0.0053946762345731,0.0020905486308038,0.0008577315602451,0.0001344968186458,0.0
L3_right,LT73_right,5,0.0058253421448171,0.0049440893344581,0.0015375120565295,0.0004402183403726,6.20445134700276e-05,0.0
L3_right,LC10f_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LC10f_left,2,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LC10f_left,3,4.249657649779692e-05,4.05962928198278e-05,0.0,0.0,0.0,0.0
L3_right,LC10f_left,4,0.000185380136827,0.0001468762784497,1.68355672940379e-05,0.0,0.0,0.0
L3_right,LC10f_left,5,0.0006074590492062,0.0004865791997872,9.892954403767362e-05,5.262054401100613e-06,0.0,0.0
L3_right,LTe02_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe02_left,2,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe02_left,3,0.0002419389347778,0.0002371681330259,0.0002132343215635,0.0,0.0,0.0
L3_right,LTe02_left,4,0.000620003324002,0.000572721415665,0.0003167172835674,0.0001163545530289,0.0,0.0
L3_right,LTe02_left,5,0.0012623349903151,0.0011263723718002,0.0005114501109346,0.0002928898320533,0.0,0.0
L3_right,LTe37_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe37_left,2,3.725108172147884e-06,3.725108172147884e-06,0.0,0.0,0.0,0.0
L3_right,LTe37_left,3,0.0001050036953529,0.0001011613203445,8.378844358958304e-05,0.0,0.0,0.0
L3_right,LTe37_left,4,0.0003436354163568,0.0003092429542448,0.0001234907831531,2.940404101536842e-06,0.0,0.0
L3_right,LTe37_left,5,0.0008464133716188,0.0007318915450014,0.0002384322142461,6.584491984540364e-06,0.0,0.0
L3_right,MTe23_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,MTe23_right,2,0.0005023598787374,0.0004394213319756,0.0,0.0,0.0,0.0
L3_right,MTe23_right,3,0.0091577041894197,0.008632787503302,0.0051670353859663,0.0035782251507043,0.0012877277331426,0.0
L3_right,MTe23_right,4,0.0233875438570976,0.0224075205624103,0.0190479084849357,0.0135989561676979,0.0133217815309762,0.0082486439496278
L3_right,MTe23_right,5,0.0162587277591228,0.0149518195539712,0.0106102218851447,0.007181127090007,0.006054138764739,0.0020363093353807
L3_right,MeLp2_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,MeLp2_right,2,0.0042811194434762,0.0042670951224863,0.0040441737510263,0.0033514634706079,0.0,0.0
L3_right,MeLp2_right,3,0.0064194127917289,0.006052671931684,0.0035528554581105,0.0022800201550126,0.0,0.0
L3_right,MeLp2_right,4,0.0045055178925395,0.0040337066166102,0.0017315146978944,0.0005078568356111,0.0,0.0
L3_right,MeLp2_right,5,0.0034734548535197,0.0029810185078531,0.0010576240019872,0.000227848693612,4.277082189219073e-05,0.0
L3_right,LT78_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LT78_right,2,0.0023426229599863,0.0023347430396825,0.0017565517919138,0.0,0.0,0.0
L3_right,LT78_right,3,0.0120575306937098,0.0115181179717183,0.0086904298514127,0.0044530518352985,0.0027954601682722,0.0
L3_right,LT78_right,4,0.0140842115506529,0.012910165823996,0.0074285953305661,0.002599423751235,0.0011846751440316,0.0
L3_right,LT78_right,5,0.0131738912314176,0.0116665689274668,0.005825525149703,0.0020090553443878,0.0007539027137681,0.0
L3_right,LCe08_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LCe08_right,2,0.0025054696016013,0.0024948106147348,0.0023658729624003,0.0,0.0,0.0
L3_right,LCe08_right,3,0.0033086370676755,0.0030544020701199,0.0015644156374037,0.0011366812977939,0.0,0.0
L3_right,LCe08_right,4,0.0040661324746906,0.0036418207455426,0.0013216061051934,0.0002308062394149,0.0,0.0
L3_right,LCe08_right,5,0.0038765831850469,0.003284539328888,0.0008459046948701,0.0001227410830324,0.0,0.0
L3_right,OCG02c_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,OCG02c_left,2,1.575992428115569e-05,1.575992428115569e-05,0.0,0.0,0.0,0.0
L3_right,OCG02c_left,3,6.253212632145733e-05,6.220565410330892e-05,3.0335955671034757e-05,0.0,0.0,0.0
L3_right,OCG02c_left,4,0.0005516129313036,0.0005417069187387,0.0004296924453228,2.910020702984184e-05,0.0,0.0
L3_right,OCG02c_left,5,0.0007078961352817,0.0006781636620871,0.0004197727539576,7.864003418944776e-05,7.90976446296554e-06,0.0
L3_right,LTe53_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe53_left,2,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe53_left,3,3.084087438764982e-05,2.418149961158633e-05,0.0,0.0,0.0,0.0
L3_right,LTe53_left,4,0.0002426951687084,0.0001334171829512,7.559910500276601e-06,0.0,0.0,0.0
L3_right,LTe53_left,5,0.0004922471707686,0.0003491789102554,3.1429190130438656e-05,1.6957218349489267e-06,0.0,0.0
L3_right,MeMe_e01_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,MeMe_e01_right,2,0.0004935390315949,0.0004840070614591,0.0,0.0,0.0,0.0
L3_right,MeMe_e01_right,3,0.0016942381625995,0.0015432838117703,0.0010825037024915,0.0008931565098464,0.0,0.0
L3_right,MeMe_e01_right,4,0.0053963377140462,0.0050328942015767,0.0036279160995036,0.0023781075142323,0.0004924657405354,0.0
L3_right,MeMe_e01_right,5,0.0075153289362788,0.0069846878759562,0.0046523604542016,0.0024455795064568,0.0008798064664006,0.0004614112549461
L3_right,MTe18_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,MTe18_right,2,0.0007442259811796,0.0007088388665579,0.0004940706421621,0.0,0.0,0.0
L3_right,MTe18_right,3,0.0123823229223489,0.0120839141309261,0.010489241220057,0.0091363675892353,0.00369733129628,0.0
L3_right,MTe18_right,4,0.0132047124207019,0.0124958110973238,0.009064981713891,0.0072916937060654,0.0036336514167487,0.0022359273862093
L3_right,MTe18_right,5,0.008719322271645,0.0077934931032359,0.0039959019050002,0.0022421828471124,0.0008914332138374,0.0
L3_right,LPT48_vCal3_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LPT48_vCal3_left,2,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LPT48_vCal3_left,3,0.0001094053441192,0.0001086342526832,0.0001024057492031,0.0,0.0,0.0
L3_right,LPT48_vCal3_left,4,0.0002748595725279,0.0002461168332956,0.0001383990020258,0.0,0.0,0.0
L3_right,LPT48_vCal3_left,5,0.000536865205504,0.0004633039643522,0.0002798574860207,0.0,0.0,0.0
L3_right,LT67_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LT67_right,2,0.0016035446897149,0.0015760458773002,0.0013019376201555,0.0,0.0,0.0
L3_right,LT67_right,3,0.0093755032867193,0.0088250739499926,0.0054179970175027,0.0017332745483145,0.0,0.0
L3_right,LT67_right,4,0.0126170990988612,0.0116984527558088,0.0067823948338627,0.001043144497089,0.0,0.0
L3_right,LT67_right,5,0.0113577498123049,0.0101463831961154,0.0052955108694732,0.0010858319001272,0.0,0.0
L3_right,LTe16_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe16_right,2,0.0043099741451442,0.0042748912237584,0.0041255122050642,0.0041255122050642,0.0041255122050642,0.0
L3_right,LTe16_right,3,0.012570665217936,0.0122669050469994,0.0088635943830013,0.0058945887722074,0.00255096424371,0.0
L3_right,LTe16_right,4,0.0152944922447204,0.0144778350368142,0.0095016444101929,0.0040742657147347,0.0012623764341697,0.0
L3_right,LTe16_right,5,0.0131944548338651,0.0119409402832388,0.0062870075926184,0.0021906048059463,0.0007081287913024,0.0
L3_right,LTe54_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe54_right,2,0.0112424045801162,0.0112219164147973,0.0106050223112106,0.0106050223112106,0.0106050223112106,0.0
L3_right,LTe54_right,3,0.0110675832256674,0.0107264453545212,0.0070549957454204,0.0026971464976668,0.0015518963336944,0.0
L3_right,LTe54_right,4,0.0148650407791137,0.0139187229797244,0.0090578002855181,0.0030458066612482,0.0002775884058792,0.0
L3_right,LTe54_right,5,0.013470365665853,0.0120822889730334,0.0065756239928305,0.002462871139869,0.0004375719290692,0.0
L3_right,LPTe02_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LPTe02_left,2,3.900142928614514e-06,3.900142928614514e-06,0.0,0.0,0.0,0.0
L3_right,LPTe02_left,3,1.2713661817542745e-05,1.2133655218349304e-05,0.0,0.0,0.0,0.0
L3_right,LPTe02_left,4,0.0003991976846009,0.000386048835935,3.062923497054726e-05,0.0,0.0,0.0
L3_right,LPTe02_left,5,0.0006626821123063,0.0006138643366284,6.438064883695915e-05,0.0,0.0,0.0
L3_right,MTe16_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,MTe16_left,2,4.446298589755315e-06,4.446298589755315e-06,0.0,0.0,0.0,0.0
L3_right,MTe16_left,3,1.0108743481396232e-05,9.020196557685267e-06,0.0,0.0,0.0,0.0
L3_right,MTe16_left,4,0.0001473182055633,0.0001225058658747,0.0,0.0,0.0,0.0
L3_right,MTe16_left,5,0.0006071521784178,0.0004645514709409,0.0001166262009064,5.155793405720033e-05,0.0,0.0
L3_right,LTe75_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,LTe75_left,2,4.685204112320207e-05,4.685204112320207e-05,0.0,0.0,0.0,0.0
L3_right,LTe75_left,3,6.177336763357744e-05,5.5020354920998216e-05,0.0,0.0,0.0,0.0
L3_right,LTe75_left,4,0.0003279694356024,0.0002768245176412,2.6870933652389795e-05,0.0,0.0,0.0
L3_right,LTe75_left,5,0.0008201346499845,0.0006602759240195,0.0001076207481673,0.0,0.0,0.0
L3_right,MTe48_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,MTe48_left,2,0.0,0.0,0.0,0.0,0.0,0.0
L3_right,MTe48_left,3,8.776134927757084e-05,8.706843800609931e-05,0.0,0.0,0.0,0.0
